"","MIL","LAD","Series Winner"
"1152","1","3","LAD"
"1153","3","0","MIL"
"1154","1","3","LAD"
"1155","3","2","MIL"
"1156","0","3","LAD"
"1157","0","3","LAD"
"1158","2","3","LAD"
"1159","2","3","LAD"
"1160","1","3","LAD"
"1161","2","3","LAD"
"1162","2","3","LAD"
"1163","0","3","LAD"
"1164","1","3","LAD"
"1165","2","3","LAD"
"1166","0","3","LAD"
"1167","0","3","LAD"
"1168","1","3","LAD"
"1169","1","3","LAD"
"1170","2","3","LAD"
"1171","0","3","LAD"
"1172","0","3","LAD"
"1173","3","2","MIL"
"1174","0","3","LAD"
"1175","1","3","LAD"
"1176","1","3","LAD"
"1177","1","3","LAD"
"1178","0","3","LAD"
"1179","1","3","LAD"
"1180","3","1","MIL"
"1181","1","3","LAD"
"1182","0","3","LAD"
"1183","0","3","LAD"
"1184","0","3","LAD"
"1185","0","3","LAD"
"1186","2","3","LAD"
"1187","0","3","LAD"
"1188","2","3","LAD"
"1189","0","3","LAD"
"1190","0","3","LAD"
"1191","0","3","LAD"
"1192","1","3","LAD"
"1193","2","3","LAD"
"1194","0","3","LAD"
"1195","0","3","LAD"
"1196","2","3","LAD"
"1197","1","3","LAD"
"1198","1","3","LAD"
"1199","1","3","LAD"
"1200","1","3","LAD"
"1201","0","3","LAD"
"1202","3","1","MIL"
"1203","2","3","LAD"
"1204","1","3","LAD"
"1205","3","1","MIL"
"1206","0","3","LAD"
"1207","1","3","LAD"
"1208","0","3","LAD"
"1209","2","3","LAD"
"1210","0","3","LAD"
"1211","3","1","MIL"
"1212","0","3","LAD"
"1213","2","3","LAD"
"1214","0","3","LAD"
"1215","0","3","LAD"
"1216","2","3","LAD"
"1217","0","3","LAD"
"1218","1","3","LAD"
"1219","2","3","LAD"
"1220","1","3","LAD"
"1221","0","3","LAD"
"1222","2","3","LAD"
"1223","1","3","LAD"
"1224","2","3","LAD"
"1225","1","3","LAD"
"1226","1","3","LAD"
"1227","3","0","MIL"
"1228","0","3","LAD"
"1229","0","3","LAD"
"1230","3","2","MIL"
"1231","0","3","LAD"
"1232","2","3","LAD"
"1233","0","3","LAD"
"1234","1","3","LAD"
"1235","2","3","LAD"
"1236","0","3","LAD"
"1237","3","1","MIL"
"1238","0","3","LAD"
"1239","2","3","LAD"
"1240","1","3","LAD"
"1241","3","0","MIL"
"1242","3","1","MIL"
"1243","1","3","LAD"
"1244","3","1","MIL"
"1245","1","3","LAD"
"1246","0","3","LAD"
"1247","0","3","LAD"
"1248","1","3","LAD"
"1249","0","3","LAD"
"1250","1","3","LAD"
"1251","1","3","LAD"
"1252","0","3","LAD"
"1253","2","3","LAD"
"1254","2","3","LAD"
"1255","3","2","MIL"
"1256","0","3","LAD"
"1257","2","3","LAD"
"1258","0","3","LAD"
"1259","3","1","MIL"
"1260","2","3","LAD"
"1261","3","2","MIL"
"1262","3","0","MIL"
"1263","1","3","LAD"
"1264","0","3","LAD"
"1265","2","3","LAD"
"1266","1","3","LAD"
"1267","1","3","LAD"
"1268","0","3","LAD"
"1269","2","3","LAD"
"1270","0","3","LAD"
"1271","0","3","LAD"
"1272","1","3","LAD"
"1273","1","3","LAD"
"1274","1","3","LAD"
"1275","0","3","LAD"
"1276","2","3","LAD"
"1277","1","3","LAD"
"1278","1","3","LAD"
"1279","2","3","LAD"
"1280","0","3","LAD"
"1281","1","3","LAD"
"1282","1","3","LAD"
"1283","0","3","LAD"
"1284","0","3","LAD"
"1285","1","3","LAD"
"1286","0","3","LAD"
"1287","2","3","LAD"
"1288","0","3","LAD"
"1289","0","3","LAD"
"1290","3","1","MIL"
"1291","1","3","LAD"
"1292","1","3","LAD"
"1293","2","3","LAD"
"1294","0","3","LAD"
"1295","0","3","LAD"
"1296","0","3","LAD"
"1297","0","3","LAD"
"1298","2","3","LAD"
"1299","2","3","LAD"
"1300","1","3","LAD"
"1301","3","2","MIL"
"1302","0","3","LAD"
"1303","1","3","LAD"
"1304","0","3","LAD"
"1305","0","3","LAD"
"1306","3","1","MIL"
"1307","0","3","LAD"
"1308","2","3","LAD"
"1309","0","3","LAD"
"1310","2","3","LAD"
"1311","2","3","LAD"
"1312","1","3","LAD"
"1313","3","1","MIL"
"1314","3","1","MIL"
"1315","1","3","LAD"
"1316","0","3","LAD"
"1317","1","3","LAD"
"1318","0","3","LAD"
"1319","0","3","LAD"
"1320","1","3","LAD"
"1321","3","1","MIL"
"1322","3","1","MIL"
"1323","1","3","LAD"
"1324","0","3","LAD"
"1325","3","2","MIL"
"1326","2","3","LAD"
"1327","3","2","MIL"
"1328","2","3","LAD"
"1329","1","3","LAD"
"1330","0","3","LAD"
"1331","3","2","MIL"
"1332","3","1","MIL"
"1333","2","3","LAD"
"1334","1","3","LAD"
"1335","0","3","LAD"
"1336","2","3","LAD"
"1337","0","3","LAD"
"1338","0","3","LAD"
"1339","3","1","MIL"
"1340","1","3","LAD"
"1341","0","3","LAD"
"1342","1","3","LAD"
"1343","3","1","MIL"
"1344","2","3","LAD"
"1345","3","1","MIL"
"1346","1","3","LAD"
"1347","0","3","LAD"
"1348","2","3","LAD"
"1349","0","3","LAD"
"1350","0","3","LAD"
"1351","1","3","LAD"
"1352","1","3","LAD"
"1353","0","3","LAD"
"1354","3","2","MIL"
"1355","2","3","LAD"
"1356","3","2","MIL"
"1357","1","3","LAD"
"1358","1","3","LAD"
"1359","1","3","LAD"
"1360","0","3","LAD"
"1361","2","3","LAD"
"1362","1","3","LAD"
"1363","1","3","LAD"
"1364","0","3","LAD"
"1365","1","3","LAD"
"1366","3","2","MIL"
"1367","0","3","LAD"
"1368","0","3","LAD"
"1369","0","3","LAD"
"1370","3","1","MIL"
"1371","1","3","LAD"
"1372","2","3","LAD"
"1373","3","1","MIL"
"1374","0","3","LAD"
"1375","0","3","LAD"
"1376","0","3","LAD"
"1377","1","3","LAD"
"1378","1","3","LAD"
"1379","0","3","LAD"
"1380","0","3","LAD"
"1381","2","3","LAD"
"1382","0","3","LAD"
"1383","1","3","LAD"
"1384","0","3","LAD"
"1385","1","3","LAD"
"1386","0","3","LAD"
"1387","2","3","LAD"
"1388","2","3","LAD"
"1389","0","3","LAD"
"1390","0","3","LAD"
"1391","1","3","LAD"
"1392","0","3","LAD"
"1393","0","3","LAD"
"1394","0","3","LAD"
"1395","3","1","MIL"
"1396","0","3","LAD"
"1397","3","0","MIL"
"1398","0","3","LAD"
"1399","1","3","LAD"
"1400","1","3","LAD"
"1401","2","3","LAD"
"1402","0","3","LAD"
"1403","1","3","LAD"
"1404","1","3","LAD"
"1405","1","3","LAD"
"1406","2","3","LAD"
"1407","2","3","LAD"
"1408","0","3","LAD"
"1409","3","1","MIL"
"1410","2","3","LAD"
"1411","1","3","LAD"
"1412","1","3","LAD"
"1413","0","3","LAD"
"1414","2","3","LAD"
"1415","1","3","LAD"
"1416","1","3","LAD"
"1417","0","3","LAD"
"1418","0","3","LAD"
"1419","0","3","LAD"
"1420","0","3","LAD"
"1421","1","3","LAD"
"1422","0","3","LAD"
"1423","0","3","LAD"
"1424","0","3","LAD"
"1425","2","3","LAD"
"1426","1","3","LAD"
"1427","0","3","LAD"
"1428","0","3","LAD"
"1429","0","3","LAD"
"1430","2","3","LAD"
"1431","2","3","LAD"
"1432","0","3","LAD"
"1433","3","2","MIL"
"1434","1","3","LAD"
"1435","1","3","LAD"
"1436","1","3","LAD"
"1437","0","3","LAD"
"1438","0","3","LAD"
"1439","1","3","LAD"
"1440","3","1","MIL"
"1441","1","3","LAD"
"1442","3","1","MIL"
"1443","0","3","LAD"
"1444","3","1","MIL"
"1445","1","3","LAD"
"1446","2","3","LAD"
"1447","1","3","LAD"
"1448","0","3","LAD"
"1449","0","3","LAD"
"1450","2","3","LAD"
"1451","0","3","LAD"
"1452","1","3","LAD"
"1453","3","1","MIL"
"1454","1","3","LAD"
"1455","2","3","LAD"
"1456","1","3","LAD"
"1457","0","3","LAD"
"1458","2","3","LAD"
"1459","2","3","LAD"
"1460","2","3","LAD"
"1461","1","3","LAD"
"1462","0","3","LAD"
"1463","1","3","LAD"
"1464","2","3","LAD"
"1465","1","3","LAD"
"1466","0","3","LAD"
"1467","1","3","LAD"
"1468","0","3","LAD"
"1469","1","3","LAD"
"1470","0","3","LAD"
"1471","2","3","LAD"
"1472","0","3","LAD"
"1473","1","3","LAD"
"1474","2","3","LAD"
"1475","3","2","MIL"
"1476","1","3","LAD"
"1477","2","3","LAD"
"1478","0","3","LAD"
"1479","2","3","LAD"
"1480","3","2","MIL"
"1481","0","3","LAD"
"1482","2","3","LAD"
"1483","0","3","LAD"
"1484","2","3","LAD"
"1485","1","3","LAD"
"1486","2","3","LAD"
"1487","0","3","LAD"
"1488","0","3","LAD"
"1489","3","1","MIL"
"1490","1","3","LAD"
"1491","3","2","MIL"
"1492","3","0","MIL"
"1493","0","3","LAD"
"1494","1","3","LAD"
"1495","3","2","MIL"
"1496","2","3","LAD"
"1497","0","3","LAD"
"1498","1","3","LAD"
"1499","1","3","LAD"
"1500","2","3","LAD"
"1501","2","3","LAD"
"1502","0","3","LAD"
"1503","1","3","LAD"
"1504","0","3","LAD"
"1505","1","3","LAD"
"1506","3","1","MIL"
"1507","1","3","LAD"
"1508","3","1","MIL"
"1509","3","0","MIL"
"1510","2","3","LAD"
"1511","0","3","LAD"
"1512","0","3","LAD"
"1513","0","3","LAD"
"1514","3","1","MIL"
"1515","2","3","LAD"
"1516","0","3","LAD"
"1517","3","2","MIL"
"1518","1","3","LAD"
"1519","0","3","LAD"
"1520","1","3","LAD"
"1521","0","3","LAD"
"1522","0","3","LAD"
"1523","0","3","LAD"
"1524","1","3","LAD"
"1525","0","3","LAD"
"1526","0","3","LAD"
"1527","1","3","LAD"
"1528","0","3","LAD"
"1529","2","3","LAD"
"1530","1","3","LAD"
"1531","3","1","MIL"
"1532","0","3","LAD"
"1533","0","3","LAD"
"1534","0","3","LAD"
"1535","0","3","LAD"
"1536","1","3","LAD"
"1537","2","3","LAD"
"1538","3","1","MIL"
"1539","0","3","LAD"
"1540","1","3","LAD"
"1541","2","3","LAD"
"1542","0","3","LAD"
"1543","0","3","LAD"
"1544","0","3","LAD"
"1545","3","2","MIL"
"1546","0","3","LAD"
"1547","1","3","LAD"
"1548","1","3","LAD"
"1549","1","3","LAD"
"1550","3","1","MIL"
"1551","3","2","MIL"
"1552","2","3","LAD"
"1553","2","3","LAD"
"1554","2","3","LAD"
"1555","0","3","LAD"
"1556","1","3","LAD"
"1557","1","3","LAD"
"1558","2","3","LAD"
"1559","1","3","LAD"
"1560","3","1","MIL"
"1561","1","3","LAD"
"1562","1","3","LAD"
"1563","0","3","LAD"
"1564","3","1","MIL"
"1565","2","3","LAD"
"1566","0","3","LAD"
"1567","0","3","LAD"
"1568","0","3","LAD"
"1569","1","3","LAD"
"1570","1","3","LAD"
"1571","1","3","LAD"
"1572","2","3","LAD"
"1573","3","1","MIL"
"1574","3","1","MIL"
"1575","0","3","LAD"
"1576","2","3","LAD"
"1577","2","3","LAD"
"1578","1","3","LAD"
"1579","0","3","LAD"
"1580","3","2","MIL"
"1581","2","3","LAD"
"1582","2","3","LAD"
"1583","1","3","LAD"
"1584","0","3","LAD"
"1585","2","3","LAD"
"1586","1","3","LAD"
"1587","2","3","LAD"
"1588","0","3","LAD"
"1589","0","3","LAD"
"1590","0","3","LAD"
"1591","0","3","LAD"
"1592","2","3","LAD"
"1593","0","3","LAD"
"1594","2","3","LAD"
"1595","0","3","LAD"
"1596","0","3","LAD"
"1597","0","3","LAD"
"1598","3","1","MIL"
"1599","2","3","LAD"
"1600","3","0","MIL"
"1601","1","3","LAD"
"1602","1","3","LAD"
"1603","1","3","LAD"
"1604","2","3","LAD"
"1605","1","3","LAD"
"1606","1","3","LAD"
"1607","0","3","LAD"
"1608","1","3","LAD"
"1609","1","3","LAD"
"1610","0","3","LAD"
"1611","1","3","LAD"
"1612","0","3","LAD"
"1613","1","3","LAD"
"1614","3","1","MIL"
"1615","2","3","LAD"
"1616","0","3","LAD"
"1617","3","0","MIL"
"1618","1","3","LAD"
"1619","2","3","LAD"
"1620","3","2","MIL"
"1621","0","3","LAD"
"1622","0","3","LAD"
"1623","1","3","LAD"
"1624","2","3","LAD"
"1625","0","3","LAD"
"1626","0","3","LAD"
"1627","1","3","LAD"
"1628","2","3","LAD"
"1629","0","3","LAD"
"1630","1","3","LAD"
"1631","3","0","MIL"
"1632","3","1","MIL"
"1633","1","3","LAD"
"1634","2","3","LAD"
"1635","1","3","LAD"
"1636","2","3","LAD"
"1637","0","3","LAD"
"1638","0","3","LAD"
"1639","0","3","LAD"
"1640","0","3","LAD"
"1641","3","1","MIL"
"1642","3","2","MIL"
"1643","1","3","LAD"
"1644","3","1","MIL"
"1645","1","3","LAD"
"1646","0","3","LAD"
"1647","1","3","LAD"
"1648","2","3","LAD"
"1649","0","3","LAD"
"1650","1","3","LAD"
"1651","0","3","LAD"
"1652","2","3","LAD"
"1653","1","3","LAD"
"1654","0","3","LAD"
"1655","2","3","LAD"
"1656","1","3","LAD"
"1657","1","3","LAD"
"1658","1","3","LAD"
"1659","3","0","MIL"
"1660","3","0","MIL"
"1661","0","3","LAD"
"1662","0","3","LAD"
"1663","1","3","LAD"
"1664","0","3","LAD"
"1665","2","3","LAD"
"1666","0","3","LAD"
"1667","0","3","LAD"
"1668","2","3","LAD"
"1669","0","3","LAD"
"1670","1","3","LAD"
"1671","0","3","LAD"
"1672","3","0","MIL"
"1673","2","3","LAD"
"1674","3","0","MIL"
"1675","2","3","LAD"
"1676","2","3","LAD"
"1677","0","3","LAD"
"1678","1","3","LAD"
"1679","2","3","LAD"
"1680","0","3","LAD"
"1681","3","0","MIL"
"1682","1","3","LAD"
"1683","2","3","LAD"
"1684","0","3","LAD"
"1685","0","3","LAD"
"1686","0","3","LAD"
"1687","2","3","LAD"
"1688","3","2","MIL"
"1689","2","3","LAD"
"1690","3","0","MIL"
"1691","0","3","LAD"
"1692","0","3","LAD"
"1693","3","1","MIL"
"1694","1","3","LAD"
"1695","1","3","LAD"
"1696","1","3","LAD"
"1697","3","1","MIL"
"1698","1","3","LAD"
"1699","1","3","LAD"
"1700","0","3","LAD"
"1701","1","3","LAD"
"1702","1","3","LAD"
"1703","1","3","LAD"
"1704","2","3","LAD"
"1705","3","1","MIL"
"1706","0","3","LAD"
"1707","0","3","LAD"
"1708","1","3","LAD"
"1709","1","3","LAD"
"1710","2","3","LAD"
"1711","1","3","LAD"
"1712","1","3","LAD"
"1713","1","3","LAD"
"1714","1","3","LAD"
"1715","1","3","LAD"
"1716","2","3","LAD"
"1717","1","3","LAD"
"1718","2","3","LAD"
"1719","3","2","MIL"
"1720","0","3","LAD"
"1721","3","2","MIL"
"1722","0","3","LAD"
"1723","1","3","LAD"
"1724","2","3","LAD"
"1725","1","3","LAD"
"1726","1","3","LAD"
"1727","2","3","LAD"
"1728","2","3","LAD"
"1729","2","3","LAD"
"1730","1","3","LAD"
"1731","0","3","LAD"
"1732","0","3","LAD"
"1733","0","3","LAD"
"1734","1","3","LAD"
"1735","0","3","LAD"
"1736","1","3","LAD"
"1737","1","3","LAD"
"1738","2","3","LAD"
"1739","3","1","MIL"
"1740","3","0","MIL"
"1741","0","3","LAD"
"1742","3","2","MIL"
"1743","0","3","LAD"
"1744","1","3","LAD"
"1745","2","3","LAD"
"1746","2","3","LAD"
"1747","3","2","MIL"
"1748","1","3","LAD"
"1749","3","0","MIL"
"1750","0","3","LAD"
"1751","3","0","MIL"
"1752","3","0","MIL"
"1753","0","3","LAD"
"1754","2","3","LAD"
"1755","1","3","LAD"
"1756","0","3","LAD"
"1757","1","3","LAD"
"1758","3","0","MIL"
"1759","3","0","MIL"
"1760","2","3","LAD"
"1761","1","3","LAD"
"1762","1","3","LAD"
"1763","3","2","MIL"
"1764","0","3","LAD"
"1765","1","3","LAD"
"1766","1","3","LAD"
"1767","1","3","LAD"
"1768","1","3","LAD"
"1769","3","1","MIL"
"1770","0","3","LAD"
"1771","3","2","MIL"
"1772","2","3","LAD"
"1773","1","3","LAD"
"1774","0","3","LAD"
"1775","0","3","LAD"
"1776","1","3","LAD"
"1777","2","3","LAD"
"1778","1","3","LAD"
"1779","0","3","LAD"
"1780","1","3","LAD"
"1781","0","3","LAD"
"1782","1","3","LAD"
"1783","2","3","LAD"
"1784","3","0","MIL"
"1785","0","3","LAD"
"1786","3","1","MIL"
"1787","2","3","LAD"
"1788","0","3","LAD"
"1789","3","2","MIL"
"1790","2","3","LAD"
"1791","2","3","LAD"
"1792","3","1","MIL"
"1793","1","3","LAD"
"1794","0","3","LAD"
"1795","1","3","LAD"
"1796","1","3","LAD"
"1797","3","2","MIL"
"1798","1","3","LAD"
"1799","0","3","LAD"
"1800","0","3","LAD"
"1801","1","3","LAD"
"1802","2","3","LAD"
"1803","0","3","LAD"
"1804","1","3","LAD"
"1805","0","3","LAD"
"1806","0","3","LAD"
"1807","0","3","LAD"
"1808","2","3","LAD"
"1809","0","3","LAD"
"1810","1","3","LAD"
"1811","0","3","LAD"
"1812","0","3","LAD"
"1813","0","3","LAD"
"1814","1","3","LAD"
"1815","0","3","LAD"
"1816","0","3","LAD"
"1817","2","3","LAD"
"1818","2","3","LAD"
"1819","2","3","LAD"
"1820","0","3","LAD"
"1821","2","3","LAD"
"1822","2","3","LAD"
"1823","1","3","LAD"
"1824","0","3","LAD"
"1825","3","1","MIL"
"1826","0","3","LAD"
"1827","1","3","LAD"
"1828","2","3","LAD"
"1829","0","3","LAD"
"1830","3","1","MIL"
"1831","3","1","MIL"
"1832","2","3","LAD"
"1833","1","3","LAD"
"1834","1","3","LAD"
"1835","1","3","LAD"
"1836","3","1","MIL"
"1837","0","3","LAD"
"1838","3","1","MIL"
"1839","0","3","LAD"
"1840","0","3","LAD"
"1841","1","3","LAD"
"1842","0","3","LAD"
"1843","1","3","LAD"
"1844","1","3","LAD"
"1845","2","3","LAD"
"1846","0","3","LAD"
"1847","0","3","LAD"
"1848","0","3","LAD"
"1849","1","3","LAD"
"1850","2","3","LAD"
"1851","0","3","LAD"
"1852","1","3","LAD"
"1853","0","3","LAD"
"1854","3","1","MIL"
"1855","2","3","LAD"
"1856","3","2","MIL"
"1857","2","3","LAD"
"1858","0","3","LAD"
"1859","2","3","LAD"
"1860","2","3","LAD"
"1861","3","2","MIL"
"1862","1","3","LAD"
"1863","0","3","LAD"
"1864","0","3","LAD"
"1865","0","3","LAD"
"1866","1","3","LAD"
"1867","1","3","LAD"
"1868","2","3","LAD"
"1869","0","3","LAD"
"1870","0","3","LAD"
"1871","0","3","LAD"
"1872","0","3","LAD"
"1873","2","3","LAD"
"1874","1","3","LAD"
"1875","0","3","LAD"
"1876","1","3","LAD"
"1877","2","3","LAD"
"1878","2","3","LAD"
"1879","0","3","LAD"
"1880","2","3","LAD"
"1881","0","3","LAD"
"1882","0","3","LAD"
"1883","1","3","LAD"
"1884","2","3","LAD"
"1885","1","3","LAD"
"1886","0","3","LAD"
"1887","3","1","MIL"
"1888","0","3","LAD"
"1889","2","3","LAD"
"1890","1","3","LAD"
"1891","2","3","LAD"
"1892","1","3","LAD"
"1893","3","2","MIL"
"1894","2","3","LAD"
"1895","1","3","LAD"
"1896","3","2","MIL"
"1897","0","3","LAD"
"1898","1","3","LAD"
"1899","0","3","LAD"
"1900","1","3","LAD"
"1901","0","3","LAD"
"1902","1","3","LAD"
"1903","1","3","LAD"
"1904","1","3","LAD"
"1905","2","3","LAD"
"1906","0","3","LAD"
"1907","0","3","LAD"
"1908","0","3","LAD"
"1909","1","3","LAD"
"1910","3","0","MIL"
"1911","2","3","LAD"
"1912","3","0","MIL"
"1913","1","3","LAD"
"1914","0","3","LAD"
"1915","3","1","MIL"
"1916","2","3","LAD"
"1917","3","0","MIL"
"1918","0","3","LAD"
"1919","0","3","LAD"
"1920","0","3","LAD"
"1921","0","3","LAD"
"1922","0","3","LAD"
"1923","1","3","LAD"
"1924","2","3","LAD"
"1925","2","3","LAD"
"1926","1","3","LAD"
"1927","0","3","LAD"
"1928","0","3","LAD"
"1929","0","3","LAD"
"1930","0","3","LAD"
"1931","3","1","MIL"
"1932","0","3","LAD"
"1933","0","3","LAD"
"1934","1","3","LAD"
"1935","2","3","LAD"
"1936","1","3","LAD"
"1937","0","3","LAD"
"1938","0","3","LAD"
"1939","0","3","LAD"
"1940","2","3","LAD"
"1941","2","3","LAD"
"1942","1","3","LAD"
"1943","3","2","MIL"
"1944","0","3","LAD"
"1945","2","3","LAD"
"1946","1","3","LAD"
"1947","1","3","LAD"
"1948","2","3","LAD"
"1949","3","1","MIL"
"1950","2","3","LAD"
"1951","1","3","LAD"
"1952","1","3","LAD"
"1953","3","1","MIL"
"1954","2","3","LAD"
"1955","3","1","MIL"
"1956","2","3","LAD"
"1957","2","3","LAD"
"1958","2","3","LAD"
"1959","1","3","LAD"
"1960","1","3","LAD"
"1961","3","1","MIL"
"1962","0","3","LAD"
"1963","1","3","LAD"
"1964","0","3","LAD"
"1965","0","3","LAD"
"1966","1","3","LAD"
"1967","1","3","LAD"
"1968","0","3","LAD"
"1969","0","3","LAD"
"1970","0","3","LAD"
"1971","1","3","LAD"
"1972","0","3","LAD"
"1973","3","1","MIL"
"1974","0","3","LAD"
"1975","2","3","LAD"
"1976","0","3","LAD"
"1977","3","1","MIL"
"1978","0","3","LAD"
"1979","0","3","LAD"
"1980","1","3","LAD"
"1981","1","3","LAD"
"1982","2","3","LAD"
"1983","1","3","LAD"
"1984","0","3","LAD"
"1985","1","3","LAD"
"1986","1","3","LAD"
"1987","1","3","LAD"
"1988","3","2","MIL"
"1989","1","3","LAD"
"1990","0","3","LAD"
"1991","1","3","LAD"
"1992","0","3","LAD"
"1993","0","3","LAD"
"1994","2","3","LAD"
"1995","1","3","LAD"
"1996","1","3","LAD"
"1997","3","1","MIL"
"1998","2","3","LAD"
"1999","0","3","LAD"
"2000","0","3","LAD"
"2001","1","3","LAD"
"2002","2","3","LAD"
"2003","1","3","LAD"
"2004","1","3","LAD"
"2005","0","3","LAD"
"2006","0","3","LAD"
"2007","1","3","LAD"
"2008","3","1","MIL"
"2009","3","1","MIL"
"2010","0","3","LAD"
"2011","2","3","LAD"
"2012","2","3","LAD"
"2013","1","3","LAD"
"2014","3","2","MIL"
"2015","1","3","LAD"
"2016","2","3","LAD"
"2017","3","2","MIL"
"2018","0","3","LAD"
"2019","0","3","LAD"
"2020","3","2","MIL"
"2021","0","3","LAD"
"2022","0","3","LAD"
"2023","3","2","MIL"
"2024","1","3","LAD"
"2025","2","3","LAD"
"2026","2","3","LAD"
"2027","2","3","LAD"
"2028","2","3","LAD"
"2029","2","3","LAD"
"2030","1","3","LAD"
"2031","1","3","LAD"
"2032","2","3","LAD"
"2033","0","3","LAD"
"2034","2","3","LAD"
"2035","3","1","MIL"
"2036","1","3","LAD"
"2037","0","3","LAD"
"2038","2","3","LAD"
"2039","2","3","LAD"
"2040","1","3","LAD"
"2041","1","3","LAD"
"2042","1","3","LAD"
"2043","2","3","LAD"
"2044","2","3","LAD"
"2045","0","3","LAD"
"2046","1","3","LAD"
"2047","1","3","LAD"
"2048","1","3","LAD"
"2049","0","3","LAD"
"2050","0","3","LAD"
"2051","2","3","LAD"
"2052","3","0","MIL"
"2053","1","3","LAD"
"2054","0","3","LAD"
"2055","2","3","LAD"
"2056","3","2","MIL"
"2057","1","3","LAD"
"2058","0","3","LAD"
"2059","0","3","LAD"
"2060","2","3","LAD"
"2061","1","3","LAD"
"2062","2","3","LAD"
"2063","1","3","LAD"
"2064","0","3","LAD"
"2065","0","3","LAD"
"2066","1","3","LAD"
"2067","1","3","LAD"
"2068","1","3","LAD"
"2069","3","1","MIL"
"2070","0","3","LAD"
"2071","1","3","LAD"
"2072","0","3","LAD"
"2073","3","1","MIL"
"2074","0","3","LAD"
"2075","0","3","LAD"
"2076","0","3","LAD"
"2077","0","3","LAD"
"2078","1","3","LAD"
"2079","2","3","LAD"
"2080","2","3","LAD"
"2081","0","3","LAD"
"2082","0","3","LAD"
"2083","1","3","LAD"
"2084","1","3","LAD"
"2085","1","3","LAD"
"2086","2","3","LAD"
"2087","2","3","LAD"
"2088","0","3","LAD"
"2089","3","2","MIL"
"2090","2","3","LAD"
"2091","1","3","LAD"
"2092","2","3","LAD"
"2093","1","3","LAD"
"2094","0","3","LAD"
"2095","3","2","MIL"
"2096","1","3","LAD"
"2097","1","3","LAD"
"2098","2","3","LAD"
"2099","1","3","LAD"
"2100","0","3","LAD"
"2101","2","3","LAD"
"2102","2","3","LAD"
"2103","2","3","LAD"
"2104","1","3","LAD"
"2105","3","2","MIL"
"2106","2","3","LAD"
"2107","0","3","LAD"
"2108","1","3","LAD"
"2109","1","3","LAD"
"2110","0","3","LAD"
"2111","0","3","LAD"
"2112","0","3","LAD"
"2113","0","3","LAD"
"2114","2","3","LAD"
"2115","2","3","LAD"
"2116","1","3","LAD"
"2117","0","3","LAD"
"2118","0","3","LAD"
"2119","0","3","LAD"
"2120","0","3","LAD"
"2121","0","3","LAD"
"2122","2","3","LAD"
"2123","0","3","LAD"
"2124","0","3","LAD"
"2125","2","3","LAD"
"2126","3","1","MIL"
"2127","1","3","LAD"
"2128","0","3","LAD"
"2129","1","3","LAD"
"2130","0","3","LAD"
"2131","3","0","MIL"
"2132","3","2","MIL"
"2133","3","2","MIL"
"2134","1","3","LAD"
"2135","1","3","LAD"
"2136","1","3","LAD"
"2137","1","3","LAD"
"2138","0","3","LAD"
"2139","0","3","LAD"
"2140","1","3","LAD"
"2141","3","1","MIL"
"2142","0","3","LAD"
"2143","3","1","MIL"
"2144","1","3","LAD"
"2145","1","3","LAD"
"2146","2","3","LAD"
"2147","1","3","LAD"
"2148","0","3","LAD"
"2149","1","3","LAD"
"2150","0","3","LAD"
"2151","0","3","LAD"
"2152","0","3","LAD"
"2153","2","3","LAD"
"2154","0","3","LAD"
"2155","3","0","MIL"
"2156","0","3","LAD"
"2157","0","3","LAD"
"2158","0","3","LAD"
"2159","1","3","LAD"
"2160","3","2","MIL"
"2161","3","1","MIL"
"2162","1","3","LAD"
"2163","3","1","MIL"
"2164","1","3","LAD"
"2165","3","1","MIL"
"2166","1","3","LAD"
"2167","1","3","LAD"
"2168","2","3","LAD"
"2169","0","3","LAD"
"2170","1","3","LAD"
"2171","0","3","LAD"
"2172","1","3","LAD"
"2173","1","3","LAD"
"2174","1","3","LAD"
"2175","3","0","MIL"
"2176","2","3","LAD"
"2177","2","3","LAD"
"2178","0","3","LAD"
"2179","0","3","LAD"
"2180","0","3","LAD"
"2181","2","3","LAD"
"2182","1","3","LAD"
"2183","0","3","LAD"
"2184","1","3","LAD"
"2185","3","0","MIL"
"2186","0","3","LAD"
"2187","0","3","LAD"
"2188","1","3","LAD"
"2189","0","3","LAD"
"2190","2","3","LAD"
"2191","3","2","MIL"
"2192","2","3","LAD"
"2193","2","3","LAD"
"2194","0","3","LAD"
"2195","3","1","MIL"
