"","LAD","NYY","Champion"
"1152","4","2","LAD"
"1153","4","1","LAD"
"1154","4","2","LAD"
"1155","4","0","LAD"
"1156","4","1","LAD"
"1157","4","1","LAD"
"1158","4","0","LAD"
"1159","4","1","LAD"
"1160","1","4","NYY"
"1161","4","3","LAD"
"1162","4","1","LAD"
"1163","4","0","LAD"
"1164","2","4","NYY"
"1165","4","0","LAD"
"1166","4","2","LAD"
"1167","4","3","LAD"
"1168","4","0","LAD"
"1169","4","0","LAD"
"1170","3","4","NYY"
"1171","4","1","LAD"
"1172","4","2","LAD"
"1173","4","2","LAD"
"1174","2","4","NYY"
"1175","4","2","LAD"
"1176","4","3","LAD"
"1177","4","2","LAD"
"1178","4","2","LAD"
"1179","4","2","LAD"
"1180","4","1","LAD"
"1181","4","2","LAD"
"1182","4","1","LAD"
"1183","4","1","LAD"
"1184","4","0","LAD"
"1185","4","2","LAD"
"1186","4","0","LAD"
"1187","4","2","LAD"
"1188","4","0","LAD"
"1189","4","1","LAD"
"1190","4","2","LAD"
"1191","4","3","LAD"
"1192","4","3","LAD"
"1193","4","1","LAD"
"1194","4","1","LAD"
"1195","4","2","LAD"
"1196","4","3","LAD"
"1197","1","4","NYY"
"1198","0","4","NYY"
"1199","4","2","LAD"
"1200","1","4","NYY"
"1201","1","4","NYY"
"1202","4","1","LAD"
"1203","4","1","LAD"
"1204","3","4","NYY"
"1205","2","4","NYY"
"1206","4","0","LAD"
"1207","2","4","NYY"
"1208","4","2","LAD"
"1209","4","2","LAD"
"1210","4","1","LAD"
"1211","4","3","LAD"
"1212","4","1","LAD"
"1213","4","2","LAD"
"1214","4","2","LAD"
"1215","3","4","NYY"
"1216","2","4","NYY"
"1217","3","4","NYY"
"1218","4","3","LAD"
"1219","4","2","LAD"
"1220","2","4","NYY"
"1221","4","1","LAD"
"1222","4","1","LAD"
"1223","4","2","LAD"
"1224","3","4","NYY"
"1225","4","1","LAD"
"1226","4","3","LAD"
"1227","4","3","LAD"
"1228","4","2","LAD"
"1229","3","4","NYY"
"1230","1","4","NYY"
"1231","4","2","LAD"
"1232","4","1","LAD"
"1233","4","0","LAD"
"1234","4","2","LAD"
"1235","4","2","LAD"
"1236","4","3","LAD"
"1237","4","0","LAD"
"1238","2","4","NYY"
"1239","4","1","LAD"
"1240","4","2","LAD"
"1241","1","4","NYY"
"1242","4","2","LAD"
"1243","4","1","LAD"
"1244","4","0","LAD"
"1245","4","1","LAD"
"1246","4","1","LAD"
"1247","4","1","LAD"
"1248","4","3","LAD"
"1249","4","1","LAD"
"1250","3","4","NYY"
"1251","2","4","NYY"
"1252","3","4","NYY"
"1253","4","2","LAD"
"1254","4","3","LAD"
"1255","4","2","LAD"
"1256","3","4","NYY"
"1257","1","4","NYY"
"1258","4","0","LAD"
"1259","4","1","LAD"
"1260","4","2","LAD"
"1261","4","1","LAD"
"1262","4","2","LAD"
"1263","2","4","NYY"
"1264","4","2","LAD"
"1265","4","1","LAD"
"1266","4","1","LAD"
"1267","4","1","LAD"
"1268","4","0","LAD"
"1269","2","4","NYY"
"1270","2","4","NYY"
"1271","4","2","LAD"
"1272","4","1","LAD"
"1273","3","4","NYY"
"1274","4","2","LAD"
"1275","3","4","NYY"
"1276","4","0","LAD"
"1277","4","3","LAD"
"1278","2","4","NYY"
"1279","4","1","LAD"
"1280","4","2","LAD"
"1281","2","4","NYY"
"1282","3","4","NYY"
"1283","4","1","LAD"
"1284","2","4","NYY"
"1285","4","0","LAD"
"1286","4","0","LAD"
"1287","4","0","LAD"
"1288","4","1","LAD"
"1289","4","1","LAD"
"1290","4","1","LAD"
"1291","4","1","LAD"
"1292","3","4","NYY"
"1293","2","4","NYY"
"1294","4","1","LAD"
"1295","2","4","NYY"
"1296","4","2","LAD"
"1297","4","2","LAD"
"1298","4","2","LAD"
"1299","4","3","LAD"
"1300","2","4","NYY"
"1301","4","1","LAD"
"1302","4","3","LAD"
"1303","4","0","LAD"
"1304","4","3","LAD"
"1305","4","2","LAD"
"1306","4","2","LAD"
"1307","4","2","LAD"
"1308","3","4","NYY"
"1309","4","2","LAD"
"1310","4","0","LAD"
"1311","4","0","LAD"
"1312","4","1","LAD"
"1313","4","0","LAD"
"1314","4","0","LAD"
"1315","3","4","NYY"
"1316","4","2","LAD"
"1317","4","1","LAD"
"1318","2","4","NYY"
"1319","4","0","LAD"
"1320","2","4","NYY"
"1321","4","3","LAD"
"1322","4","3","LAD"
"1323","4","2","LAD"
"1324","4","1","LAD"
"1325","4","1","LAD"
"1326","4","2","LAD"
"1327","4","0","LAD"
"1328","2","4","NYY"
"1329","0","4","NYY"
"1330","4","3","LAD"
"1331","4","0","LAD"
"1332","4","2","LAD"
"1333","4","2","LAD"
"1334","4","1","LAD"
"1335","4","2","LAD"
"1336","4","1","LAD"
"1337","4","2","LAD"
"1338","4","2","LAD"
"1339","3","4","NYY"
"1340","4","2","LAD"
"1341","4","1","LAD"
"1342","4","1","LAD"
"1343","4","1","LAD"
"1344","4","0","LAD"
"1345","1","4","NYY"
"1346","3","4","NYY"
"1347","4","2","LAD"
"1348","4","0","LAD"
"1349","4","2","LAD"
"1350","4","1","LAD"
"1351","3","4","NYY"
"1352","4","0","LAD"
"1353","4","1","LAD"
"1354","4","1","LAD"
"1355","4","2","LAD"
"1356","4","1","LAD"
"1357","4","0","LAD"
"1358","4","1","LAD"
"1359","4","0","LAD"
"1360","4","1","LAD"
"1361","4","1","LAD"
"1362","4","0","LAD"
"1363","4","2","LAD"
"1364","4","1","LAD"
"1365","0","4","NYY"
"1366","4","1","LAD"
"1367","4","2","LAD"
"1368","4","2","LAD"
"1369","4","2","LAD"
"1370","4","1","LAD"
"1371","4","1","LAD"
"1372","3","4","NYY"
"1373","4","1","LAD"
"1374","4","2","LAD"
"1375","4","0","LAD"
"1376","4","3","LAD"
"1377","4","1","LAD"
"1378","4","0","LAD"
"1379","4","1","LAD"
"1380","4","1","LAD"
"1381","4","2","LAD"
"1382","4","0","LAD"
"1383","4","3","LAD"
"1384","4","3","LAD"
"1385","0","4","NYY"
"1386","4","0","LAD"
"1387","3","4","NYY"
"1388","2","4","NYY"
"1389","4","1","LAD"
"1390","0","4","NYY"
"1391","4","1","LAD"
"1392","4","1","LAD"
"1393","4","2","LAD"
"1394","1","4","NYY"
"1395","4","3","LAD"
"1396","4","1","LAD"
"1397","4","0","LAD"
"1398","4","1","LAD"
"1399","4","1","LAD"
"1400","4","1","LAD"
"1401","4","3","LAD"
"1402","4","2","LAD"
"1403","4","0","LAD"
"1404","2","4","NYY"
"1405","4","1","LAD"
"1406","2","4","NYY"
"1407","4","1","LAD"
"1408","4","3","LAD"
"1409","4","2","LAD"
"1410","4","0","LAD"
"1411","4","1","LAD"
"1412","4","1","LAD"
"1413","4","2","LAD"
"1414","4","3","LAD"
"1415","4","1","LAD"
"1416","4","0","LAD"
"1417","3","4","NYY"
"1418","4","3","LAD"
"1419","4","3","LAD"
"1420","1","4","NYY"
"1421","4","0","LAD"
"1422","4","0","LAD"
"1423","3","4","NYY"
"1424","4","1","LAD"
"1425","4","2","LAD"
"1426","4","3","LAD"
"1427","4","1","LAD"
"1428","4","2","LAD"
"1429","4","2","LAD"
"1430","3","4","NYY"
"1431","0","4","NYY"
"1432","4","1","LAD"
"1433","4","1","LAD"
"1434","4","0","LAD"
"1435","4","1","LAD"
"1436","4","1","LAD"
"1437","3","4","NYY"
"1438","4","1","LAD"
"1439","4","1","LAD"
"1440","2","4","NYY"
"1441","4","2","LAD"
"1442","4","2","LAD"
"1443","4","3","LAD"
"1444","4","0","LAD"
"1445","4","1","LAD"
"1446","4","2","LAD"
"1447","4","2","LAD"
"1448","4","2","LAD"
"1449","4","1","LAD"
"1450","4","1","LAD"
"1451","4","2","LAD"
"1452","4","0","LAD"
"1453","4","2","LAD"
"1454","4","2","LAD"
"1455","4","0","LAD"
"1456","2","4","NYY"
"1457","4","1","LAD"
"1458","4","1","LAD"
"1459","4","2","LAD"
"1460","4","1","LAD"
"1461","4","2","LAD"
"1462","4","1","LAD"
"1463","4","2","LAD"
"1464","4","0","LAD"
"1465","4","2","LAD"
"1466","4","2","LAD"
"1467","4","2","LAD"
"1468","4","3","LAD"
"1469","4","1","LAD"
"1470","4","0","LAD"
"1471","4","1","LAD"
"1472","1","4","NYY"
"1473","4","1","LAD"
"1474","4","2","LAD"
"1475","4","1","LAD"
"1476","4","2","LAD"
"1477","4","2","LAD"
"1478","4","3","LAD"
"1479","4","0","LAD"
"1480","4","2","LAD"
"1481","4","1","LAD"
"1482","3","4","NYY"
"1483","4","1","LAD"
"1484","4","2","LAD"
"1485","4","2","LAD"
"1486","4","0","LAD"
"1487","4","2","LAD"
"1488","4","2","LAD"
"1489","4","2","LAD"
"1490","4","1","LAD"
"1491","4","0","LAD"
"1492","4","1","LAD"
"1493","4","2","LAD"
"1494","4","3","LAD"
"1495","4","2","LAD"
"1496","4","1","LAD"
"1497","4","2","LAD"
"1498","4","0","LAD"
"1499","4","2","LAD"
"1500","4","3","LAD"
"1501","1","4","NYY"
"1502","4","2","LAD"
"1503","4","0","LAD"
"1504","4","2","LAD"
"1505","4","2","LAD"
"1506","4","3","LAD"
"1507","4","1","LAD"
"1508","4","0","LAD"
"1509","4","3","LAD"
"1510","4","3","LAD"
"1511","4","3","LAD"
"1512","1","4","NYY"
"1513","3","4","NYY"
"1514","4","1","LAD"
"1515","4","2","LAD"
"1516","3","4","NYY"
"1517","4","0","LAD"
"1518","3","4","NYY"
"1519","4","1","LAD"
"1520","4","1","LAD"
"1521","1","4","NYY"
"1522","4","0","LAD"
"1523","3","4","NYY"
"1524","1","4","NYY"
"1525","4","3","LAD"
"1526","4","1","LAD"
"1527","4","3","LAD"
"1528","4","1","LAD"
"1529","4","1","LAD"
"1530","4","3","LAD"
"1531","4","1","LAD"
"1532","4","1","LAD"
"1533","4","3","LAD"
"1534","4","1","LAD"
"1535","4","3","LAD"
"1536","4","0","LAD"
"1537","2","4","NYY"
"1538","4","3","LAD"
"1539","4","0","LAD"
"1540","4","1","LAD"
"1541","4","2","LAD"
"1542","4","1","LAD"
"1543","3","4","NYY"
"1544","4","1","LAD"
"1545","4","1","LAD"
"1546","3","4","NYY"
"1547","4","1","LAD"
"1548","4","2","LAD"
"1549","4","2","LAD"
"1550","4","1","LAD"
"1551","4","2","LAD"
"1552","4","2","LAD"
"1553","4","2","LAD"
"1554","4","2","LAD"
"1555","2","4","NYY"
"1556","0","4","NYY"
"1557","4","0","LAD"
"1558","4","3","LAD"
"1559","4","2","LAD"
"1560","4","3","LAD"
"1561","4","1","LAD"
"1562","2","4","NYY"
"1563","1","4","NYY"
"1564","4","1","LAD"
"1565","4","2","LAD"
"1566","4","1","LAD"
"1567","4","3","LAD"
"1568","4","0","LAD"
"1569","4","1","LAD"
"1570","4","1","LAD"
"1571","3","4","NYY"
"1572","4","1","LAD"
"1573","3","4","NYY"
"1574","1","4","NYY"
"1575","3","4","NYY"
"1576","4","2","LAD"
"1577","4","2","LAD"
"1578","3","4","NYY"
"1579","4","2","LAD"
"1580","4","2","LAD"
"1581","4","2","LAD"
"1582","4","2","LAD"
"1583","4","0","LAD"
"1584","4","0","LAD"
"1585","4","2","LAD"
"1586","4","0","LAD"
"1587","4","3","LAD"
"1588","3","4","NYY"
"1589","4","1","LAD"
"1590","4","1","LAD"
"1591","4","2","LAD"
"1592","4","3","LAD"
"1593","4","2","LAD"
"1594","2","4","NYY"
"1595","4","2","LAD"
"1596","2","4","NYY"
"1597","4","2","LAD"
"1598","4","3","LAD"
"1599","4","2","LAD"
"1600","4","2","LAD"
"1601","4","0","LAD"
"1602","4","0","LAD"
"1603","4","2","LAD"
"1604","4","1","LAD"
"1605","3","4","NYY"
"1606","3","4","NYY"
"1607","4","2","LAD"
"1608","4","0","LAD"
"1609","4","0","LAD"
"1610","4","1","LAD"
"1611","4","3","LAD"
"1612","4","3","LAD"
"1613","4","1","LAD"
"1614","4","3","LAD"
"1615","4","1","LAD"
"1616","1","4","NYY"
"1617","3","4","NYY"
"1618","3","4","NYY"
"1619","4","0","LAD"
"1620","4","1","LAD"
"1621","4","2","LAD"
"1622","4","1","LAD"
"1623","4","1","LAD"
"1624","3","4","NYY"
"1625","4","1","LAD"
"1626","4","3","LAD"
"1627","2","4","NYY"
"1628","4","1","LAD"
"1629","4","3","LAD"
"1630","2","4","NYY"
"1631","3","4","NYY"
"1632","4","0","LAD"
"1633","4","3","LAD"
"1634","4","1","LAD"
"1635","4","0","LAD"
"1636","4","3","LAD"
"1637","4","0","LAD"
"1638","2","4","NYY"
"1639","4","1","LAD"
"1640","4","3","LAD"
"1641","4","0","LAD"
"1642","3","4","NYY"
"1643","4","0","LAD"
"1644","3","4","NYY"
"1645","4","2","LAD"
"1646","4","0","LAD"
"1647","3","4","NYY"
"1648","4","1","LAD"
"1649","4","1","LAD"
"1650","4","2","LAD"
"1651","3","4","NYY"
"1652","4","0","LAD"
"1653","4","1","LAD"
"1654","2","4","NYY"
"1655","4","2","LAD"
"1656","4","3","LAD"
"1657","4","3","LAD"
"1658","4","1","LAD"
"1659","4","0","LAD"
"1660","4","3","LAD"
"1661","4","1","LAD"
"1662","4","0","LAD"
"1663","1","4","NYY"
"1664","4","3","LAD"
"1665","4","0","LAD"
"1666","1","4","NYY"
"1667","4","1","LAD"
"1668","4","1","LAD"
"1669","4","3","LAD"
"1670","1","4","NYY"
"1671","4","1","LAD"
"1672","4","1","LAD"
"1673","4","2","LAD"
"1674","4","2","LAD"
"1675","2","4","NYY"
"1676","4","2","LAD"
"1677","1","4","NYY"
"1678","4","1","LAD"
"1679","3","4","NYY"
"1680","4","1","LAD"
"1681","4","0","LAD"
"1682","3","4","NYY"
"1683","2","4","NYY"
"1684","4","3","LAD"
"1685","4","3","LAD"
"1686","4","0","LAD"
"1687","4","2","LAD"
"1688","4","1","LAD"
"1689","4","2","LAD"
"1690","1","4","NYY"
"1691","4","2","LAD"
"1692","4","1","LAD"
"1693","4","1","LAD"
"1694","4","3","LAD"
"1695","2","4","NYY"
"1696","4","1","LAD"
"1697","4","2","LAD"
"1698","4","3","LAD"
"1699","4","2","LAD"
"1700","4","2","LAD"
"1701","4","1","LAD"
"1702","4","0","LAD"
"1703","4","3","LAD"
"1704","4","2","LAD"
"1705","4","0","LAD"
"1706","4","1","LAD"
"1707","2","4","NYY"
"1708","4","0","LAD"
"1709","4","1","LAD"
"1710","4","0","LAD"
"1711","4","1","LAD"
"1712","4","0","LAD"
"1713","4","2","LAD"
"1714","4","1","LAD"
"1715","4","3","LAD"
"1716","4","1","LAD"
"1717","4","1","LAD"
"1718","3","4","NYY"
"1719","4","1","LAD"
"1720","4","2","LAD"
"1721","4","1","LAD"
"1722","4","0","LAD"
"1723","4","3","LAD"
"1724","4","3","LAD"
"1725","3","4","NYY"
"1726","1","4","NYY"
"1727","3","4","NYY"
"1728","3","4","NYY"
"1729","2","4","NYY"
"1730","4","2","LAD"
"1731","4","3","LAD"
"1732","1","4","NYY"
"1733","4","3","LAD"
"1734","3","4","NYY"
"1735","4","1","LAD"
"1736","4","1","LAD"
"1737","4","1","LAD"
"1738","2","4","NYY"
"1739","3","4","NYY"
"1740","4","3","LAD"
"1741","4","2","LAD"
"1742","4","2","LAD"
"1743","4","3","LAD"
"1744","4","0","LAD"
"1745","4","1","LAD"
"1746","4","3","LAD"
"1747","4","1","LAD"
"1748","4","3","LAD"
"1749","4","0","LAD"
"1750","4","3","LAD"
"1751","3","4","NYY"
"1752","4","1","LAD"
"1753","2","4","NYY"
"1754","4","0","LAD"
"1755","2","4","NYY"
"1756","4","0","LAD"
"1757","2","4","NYY"
"1758","4","3","LAD"
"1759","4","2","LAD"
"1760","4","1","LAD"
"1761","4","3","LAD"
"1762","4","0","LAD"
"1763","4","2","LAD"
"1764","4","1","LAD"
"1765","4","2","LAD"
"1766","3","4","NYY"
"1767","4","3","LAD"
"1768","4","0","LAD"
"1769","2","4","NYY"
"1770","2","4","NYY"
"1771","4","1","LAD"
"1772","4","3","LAD"
"1773","4","1","LAD"
"1774","4","1","LAD"
"1775","2","4","NYY"
"1776","3","4","NYY"
"1777","4","3","LAD"
"1778","4","1","LAD"
"1779","4","2","LAD"
"1780","4","3","LAD"
"1781","4","2","LAD"
"1782","4","1","LAD"
"1783","4","3","LAD"
"1784","4","1","LAD"
"1785","4","0","LAD"
"1786","1","4","NYY"
"1787","4","1","LAD"
"1788","4","1","LAD"
"1789","4","3","LAD"
"1790","4","3","LAD"
"1791","4","0","LAD"
"1792","4","3","LAD"
"1793","4","3","LAD"
"1794","4","2","LAD"
"1795","2","4","NYY"
"1796","4","1","LAD"
"1797","4","2","LAD"
"1798","4","0","LAD"
"1799","0","4","NYY"
"1800","4","3","LAD"
"1801","4","1","LAD"
"1802","4","1","LAD"
"1803","2","4","NYY"
"1804","4","3","LAD"
"1805","4","2","LAD"
"1806","0","4","NYY"
"1807","4","2","LAD"
"1808","2","4","NYY"
"1809","4","1","LAD"
"1810","4","2","LAD"
"1811","4","2","LAD"
"1812","4","1","LAD"
"1813","4","2","LAD"
"1814","3","4","NYY"
"1815","4","3","LAD"
"1816","4","2","LAD"
"1817","3","4","NYY"
"1818","4","3","LAD"
"1819","4","2","LAD"
"1820","4","0","LAD"
"1821","3","4","NYY"
"1822","4","0","LAD"
"1823","4","0","LAD"
"1824","4","2","LAD"
"1825","4","0","LAD"
"1826","4","0","LAD"
"1827","3","4","NYY"
"1828","4","2","LAD"
"1829","4","1","LAD"
"1830","4","1","LAD"
"1831","4","2","LAD"
"1832","4","1","LAD"
"1833","3","4","NYY"
"1834","4","0","LAD"
"1835","4","0","LAD"
"1836","4","2","LAD"
"1837","4","0","LAD"
"1838","4","1","LAD"
"1839","3","4","NYY"
"1840","4","2","LAD"
"1841","4","1","LAD"
"1842","4","1","LAD"
"1843","4","3","LAD"
"1844","4","1","LAD"
"1845","3","4","NYY"
"1846","3","4","NYY"
"1847","4","0","LAD"
"1848","4","3","LAD"
"1849","4","0","LAD"
"1850","4","1","LAD"
"1851","4","1","LAD"
"1852","2","4","NYY"
"1853","4","2","LAD"
"1854","4","2","LAD"
"1855","4","1","LAD"
"1856","4","1","LAD"
"1857","4","2","LAD"
"1858","4","0","LAD"
"1859","4","1","LAD"
"1860","4","1","LAD"
"1861","2","4","NYY"
"1862","4","1","LAD"
"1863","4","2","LAD"
"1864","3","4","NYY"
"1865","1","4","NYY"
"1866","4","1","LAD"
"1867","4","0","LAD"
"1868","4","1","LAD"
"1869","4","3","LAD"
"1870","4","3","LAD"
"1871","3","4","NYY"
"1872","4","2","LAD"
"1873","4","2","LAD"
"1874","4","3","LAD"
"1875","4","1","LAD"
"1876","3","4","NYY"
"1877","4","1","LAD"
"1878","3","4","NYY"
"1879","4","1","LAD"
"1880","4","2","LAD"
"1881","4","1","LAD"
"1882","4","2","LAD"
"1883","4","1","LAD"
"1884","4","3","LAD"
"1885","1","4","NYY"
"1886","3","4","NYY"
"1887","4","3","LAD"
"1888","4","1","LAD"
"1889","4","3","LAD"
"1890","3","4","NYY"
"1891","4","2","LAD"
"1892","4","2","LAD"
"1893","4","2","LAD"
"1894","4","2","LAD"
"1895","4","1","LAD"
"1896","4","3","LAD"
"1897","4","2","LAD"
"1898","4","3","LAD"
"1899","2","4","NYY"
"1900","4","0","LAD"
"1901","4","1","LAD"
"1902","4","1","LAD"
"1903","4","1","LAD"
"1904","4","1","LAD"
"1905","4","2","LAD"
"1906","2","4","NYY"
"1907","4","2","LAD"
"1908","4","2","LAD"
"1909","3","4","NYY"
"1910","4","1","LAD"
"1911","4","2","LAD"
"1912","3","4","NYY"
"1913","4","0","LAD"
"1914","4","2","LAD"
"1915","4","1","LAD"
"1916","4","2","LAD"
"1917","4","3","LAD"
"1918","4","0","LAD"
"1919","4","1","LAD"
"1920","4","1","LAD"
"1921","4","0","LAD"
"1922","2","4","NYY"
"1923","4","0","LAD"
"1924","4","1","LAD"
"1925","2","4","NYY"
"1926","4","2","LAD"
"1927","4","0","LAD"
"1928","4","3","LAD"
"1929","4","2","LAD"
"1930","4","0","LAD"
"1931","4","3","LAD"
"1932","3","4","NYY"
"1933","4","3","LAD"
"1934","4","2","LAD"
"1935","0","4","NYY"
"1936","4","3","LAD"
"1937","4","0","LAD"
"1938","4","1","LAD"
"1939","4","2","LAD"
"1940","4","1","LAD"
"1941","4","2","LAD"
"1942","4","0","LAD"
"1943","4","2","LAD"
"1944","4","0","LAD"
"1945","3","4","NYY"
"1946","1","4","NYY"
"1947","1","4","NYY"
"1948","4","3","LAD"
"1949","2","4","NYY"
"1950","4","3","LAD"
"1951","4","0","LAD"
"1952","4","3","LAD"
"1953","4","2","LAD"
"1954","4","0","LAD"
"1955","4","2","LAD"
"1956","4","1","LAD"
"1957","3","4","NYY"
"1958","4","1","LAD"
"1959","4","2","LAD"
"1960","4","0","LAD"
"1961","4","1","LAD"
"1962","4","0","LAD"
"1963","4","1","LAD"
"1964","4","0","LAD"
"1965","4","1","LAD"
"1966","4","3","LAD"
"1967","4","1","LAD"
"1968","4","2","LAD"
"1969","4","2","LAD"
"1970","4","2","LAD"
"1971","2","4","NYY"
"1972","3","4","NYY"
"1973","4","0","LAD"
"1974","4","3","LAD"
"1975","4","1","LAD"
"1976","1","4","NYY"
"1977","4","1","LAD"
"1978","4","3","LAD"
"1979","4","1","LAD"
"1980","4","0","LAD"
"1981","1","4","NYY"
"1982","4","2","LAD"
"1983","4","3","LAD"
"1984","2","4","NYY"
"1985","4","2","LAD"
"1986","4","2","LAD"
"1987","4","1","LAD"
"1988","4","1","LAD"
"1989","4","0","LAD"
"1990","4","2","LAD"
"1991","2","4","NYY"
"1992","4","2","LAD"
"1993","4","0","LAD"
"1994","4","2","LAD"
"1995","4","1","LAD"
"1996","4","2","LAD"
"1997","4","1","LAD"
"1998","4","1","LAD"
"1999","4","3","LAD"
"2000","4","0","LAD"
"2001","2","4","NYY"
"2002","3","4","NYY"
"2003","4","1","LAD"
"2004","4","2","LAD"
"2005","4","1","LAD"
"2006","4","0","LAD"
"2007","4","1","LAD"
"2008","4","1","LAD"
"2009","4","3","LAD"
"2010","4","1","LAD"
"2011","4","2","LAD"
"2012","4","0","LAD"
"2013","4","2","LAD"
"2014","4","0","LAD"
"2015","4","3","LAD"
"2016","4","3","LAD"
"2017","4","2","LAD"
"2018","4","2","LAD"
"2019","4","3","LAD"
"2020","2","4","NYY"
"2021","4","2","LAD"
"2022","4","0","LAD"
"2023","4","2","LAD"
"2024","4","2","LAD"
"2025","4","2","LAD"
"2026","4","2","LAD"
"2027","4","0","LAD"
"2028","3","4","NYY"
"2029","4","3","LAD"
"2030","4","3","LAD"
"2031","4","1","LAD"
"2032","4","1","LAD"
"2033","4","2","LAD"
"2034","4","3","LAD"
"2035","2","4","NYY"
"2036","4","0","LAD"
"2037","4","3","LAD"
"2038","4","2","LAD"
"2039","4","0","LAD"
"2040","4","0","LAD"
"2041","3","4","NYY"
"2042","1","4","NYY"
"2043","4","3","LAD"
"2044","4","2","LAD"
"2045","4","1","LAD"
"2046","4","2","LAD"
"2047","4","2","LAD"
"2048","4","2","LAD"
"2049","4","2","LAD"
"2050","4","2","LAD"
"2051","2","4","NYY"
"2052","4","1","LAD"
"2053","4","1","LAD"
"2054","4","3","LAD"
"2055","4","2","LAD"
"2056","4","3","LAD"
"2057","4","0","LAD"
"2058","0","4","NYY"
"2059","4","0","LAD"
"2060","4","1","LAD"
"2061","4","1","LAD"
"2062","4","2","LAD"
"2063","4","0","LAD"
"2064","4","2","LAD"
"2065","4","1","LAD"
"2066","4","2","LAD"
"2067","4","1","LAD"
"2068","4","2","LAD"
"2069","4","2","LAD"
"2070","4","1","LAD"
"2071","4","2","LAD"
"2072","4","1","LAD"
"2073","4","2","LAD"
"2074","4","2","LAD"
"2075","4","1","LAD"
"2076","4","2","LAD"
"2077","2","4","NYY"
"2078","4","3","LAD"
"2079","4","1","LAD"
"2080","4","1","LAD"
"2081","4","1","LAD"
"2082","3","4","NYY"
"2083","4","1","LAD"
"2084","3","4","NYY"
"2085","4","0","LAD"
"2086","4","1","LAD"
"2087","0","4","NYY"
"2088","3","4","NYY"
"2089","4","2","LAD"
"2090","4","1","LAD"
"2091","4","1","LAD"
"2092","4","2","LAD"
"2093","4","1","LAD"
"2094","2","4","NYY"
"2095","4","3","LAD"
"2096","2","4","NYY"
"2097","4","2","LAD"
"2098","1","4","NYY"
"2099","4","0","LAD"
"2100","4","0","LAD"
"2101","3","4","NYY"
"2102","4","2","LAD"
"2103","4","1","LAD"
"2104","4","2","LAD"
"2105","3","4","NYY"
"2106","4","0","LAD"
"2107","4","3","LAD"
"2108","3","4","NYY"
"2109","3","4","NYY"
"2110","3","4","NYY"
"2111","4","0","LAD"
"2112","1","4","NYY"
"2113","4","2","LAD"
"2114","4","1","LAD"
"2115","1","4","NYY"
"2116","4","1","LAD"
"2117","1","4","NYY"
"2118","4","0","LAD"
"2119","4","2","LAD"
"2120","4","1","LAD"
"2121","4","0","LAD"
"2122","4","0","LAD"
"2123","4","0","LAD"
"2124","3","4","NYY"
"2125","3","4","NYY"
"2126","4","1","LAD"
"2127","4","1","LAD"
"2128","4","3","LAD"
"2129","0","4","NYY"
"2130","4","0","LAD"
"2131","4","1","LAD"
"2132","0","4","NYY"
"2133","2","4","NYY"
"2134","2","4","NYY"
"2135","4","3","LAD"
"2136","4","3","LAD"
"2137","3","4","NYY"
"2138","4","0","LAD"
"2139","4","2","LAD"
"2140","4","1","LAD"
"2141","4","1","LAD"
"2142","4","1","LAD"
"2143","4","2","LAD"
"2144","0","4","NYY"
"2145","4","2","LAD"
"2146","4","3","LAD"
"2147","4","2","LAD"
"2148","4","0","LAD"
"2149","4","3","LAD"
"2150","4","0","LAD"
"2151","4","1","LAD"
"2152","4","3","LAD"
"2153","4","1","LAD"
"2154","4","0","LAD"
"2155","4","1","LAD"
"2156","4","2","LAD"
"2157","4","1","LAD"
"2158","4","0","LAD"
"2159","0","4","NYY"
"2160","4","1","LAD"
"2161","4","2","LAD"
"2162","4","2","LAD"
"2163","4","1","LAD"
"2164","4","0","LAD"
"2165","4","3","LAD"
"2166","4","1","LAD"
"2167","4","2","LAD"
"2168","4","2","LAD"
"2169","4","2","LAD"
"2170","4","0","LAD"
"2171","4","1","LAD"
"2172","4","0","LAD"
"2173","4","2","LAD"
"2174","2","4","NYY"
"2175","2","4","NYY"
"2176","4","1","LAD"
"2177","3","4","NYY"
"2178","2","4","NYY"
"2179","4","0","LAD"
"2180","4","3","LAD"
"2181","3","4","NYY"
"2182","4","1","LAD"
"2183","4","0","LAD"
"2184","1","4","NYY"
"2185","4","2","LAD"
"2186","4","1","LAD"
"2187","4","0","LAD"
"2188","4","2","LAD"
"2189","1","4","NYY"
"2190","4","2","LAD"
"2191","4","2","LAD"
"2192","3","4","NYY"
"2193","4","3","LAD"
"2194","2","4","NYY"
"2195","4","1","LAD"
